epoch,tra_loss,tra_oa,tra_miou,val_loss,val_oa,val_miou
1105,0.07136329955288342,0.9935030341148376,0.9726857542991638,0.22098327241837978,0.9760414958000183,0.8923994898796082
1107,0.09741429026637759,0.9916916489601135,0.9620949029922485,0.2060783663764596,0.9759839773178101,0.892044186592102
1109,0.09478049193109785,0.9918452501296997,0.9652218818664551,0.22426649741828442,0.9760786890983582,0.8916107416152954
1111,0.09144213582788195,0.9924100637435913,0.9742385745048523,0.18553360272198915,0.977165699005127,0.8969358801841736
1113,0.08098346420696803,0.9932790994644165,0.973958432674408,0.20310543105006218,0.9766519665718079,0.8947132229804993
1115,0.09103996359876224,0.9931542873382568,0.9768434166908264,0.1909838141873479,0.9770064353942871,0.8958189487457275
1117,0.08260391120399747,0.9926169514656067,0.9683207869529724,0.21210395731031895,0.9766319990158081,0.894339382648468
1119,0.08099199565393585,0.9929113388061523,0.9700983762741089,0.2035540696233511,0.9756318926811218,0.8912391066551208
1121,0.1029551172895091,0.9892476797103882,0.9495991468429565,0.21837053913623095,0.9755982160568237,0.8905120491981506
1123,0.09720833120601517,0.9893868565559387,0.9562014937400818,0.16650083754211664,0.9764986038208008,0.8926718831062317
1125,0.0831128481243338,0.9919742941856384,0.9635075926780701,0.1575387716293335,0.9812212586402893,0.9119070768356323
1127,0.11777251799191747,0.9870606064796448,0.9464977383613586,0.1851578624919057,0.9756559729576111,0.8900024890899658
1129,0.09111401811242104,0.9912084341049194,0.9658252000808716,0.24181949067860842,0.9737761616706848,0.8836571574211121
1131,0.07879557992730822,0.9935749769210815,0.9717695116996765,0.21156583540141582,0.9738389849662781,0.8836908936500549
1133,0.07884886328663145,0.9921427369117737,0.9696041941642761,0.20438155997544527,0.9742923974990845,0.8846012353897095
1135,0.10260590006198202,0.9912101030349731,0.9697145819664001,0.1936544980853796,0.9745302200317383,0.8857101798057556
1137,0.08295348126973424,0.9932264685630798,0.9683212041854858,0.21223964355885983,0.9752923846244812,0.8892666101455688
1139,0.09501467804823603,0.9918336272239685,0.970456600189209,0.17017612513154745,0.9765865206718445,0.8936358094215393
1141,0.08637771489364761,0.9926865100860596,0.9750762581825256,0.1633662199601531,0.9787865281105042,0.9024603366851807
1143,0.09513788670301437,0.9917099475860596,0.9727376103401184,0.1549444943666458,0.9804220795631409,0.9094517230987549
1145,0.09147793427109718,0.9920738935470581,0.9692082405090332,0.18889133352786303,0.976487398147583,0.8931819200515747
1147,0.080949283604111,0.9920035004615784,0.9695621132850647,0.26941067539155483,0.9749078154563904,0.8876059651374817
1149,0.10540604857461792,0.9914208054542542,0.9680426120758057,0.22274995129555464,0.9740690588951111,0.8842039108276367
1151,0.07658332054104124,0.9931240081787109,0.9642230868339539,0.23169639147818089,0.9732616543769836,0.8783361911773682
1153,0.08662169745990209,0.9922872185707092,0.9674451351165771,0.23472751304507256,0.9730756282806396,0.8799900412559509
1155,0.08244894764253072,0.9928814768791199,0.9696611762046814,0.22227613627910614,0.9741852879524231,0.8841503858566284
1157,0.09264623267310006,0.9924929738044739,0.9705788493156433,0.2145544020459056,0.9742854237556458,0.884272038936615
1159,0.07726298911230904,0.9928461909294128,0.9727007746696472,0.19495795294642448,0.9753342270851135,0.8885927200317383
1161,0.1022799898471151,0.9912770986557007,0.9652477502822876,0.21253380924463272,0.9741382002830505,0.8842078447341919
1163,0.08359753766230174,0.9923015236854553,0.9692638516426086,0.21496142353862524,0.9748092293739319,0.8863357305526733
1165,0.08377416112593242,0.9933647513389587,0.971613883972168,0.20194086898118258,0.9750494956970215,0.8872354626655579
1167,0.0884118883737496,0.9924659729003906,0.9744274616241455,0.19987343344837427,0.9754348993301392,0.8889419436454773
1169,0.096456842230899,0.9910285472869873,0.9626554846763611,0.21308460552245378,0.9754586219787598,0.8888120651245117
1171,0.09822359361818858,0.9909839630126953,0.9714771509170532,0.16624146979302168,0.9790675044059753,0.9036201238632202
1173,0.08727824262210301,0.9933007955551147,0.9729582667350769,0.18201015423983335,0.9777323603630066,0.8985143303871155
1175,0.09359384541000638,0.9921824932098389,0.9672866463661194,0.18043434154242277,0.978064775466919,0.8996906280517578
1177,0.09026916431529182,0.9925164580345154,0.9691156148910522,0.2096028160303831,0.9761305451393127,0.8917112350463867
1179,0.06191094219684601,0.9949467778205872,0.9802314639091492,0.21936715301126242,0.9754927754402161,0.8887588977813721
1181,0.09974566740649086,0.9911905527114868,0.9681546688079834,0.20685280300676823,0.9760247468948364,0.8916736245155334
1183,0.10683134517499379,0.9908246994018555,0.9701834321022034,0.21541387122124434,0.9748727083206177,0.8872482180595398
1185,0.07710640930703708,0.9936110377311707,0.9701557755470276,0.2541854251176119,0.9752928614616394,0.8894943594932556
1187,0.09039457514882088,0.992580771446228,0.9732273817062378,0.2056956561282277,0.9753405451774597,0.8891153335571289
1189,0.07726152374276093,0.9928929805755615,0.9683429598808289,0.20451341569423676,0.9755856990814209,0.889850914478302
1191,0.07235475895660264,0.9939270615577698,0.9766544103622437,0.2028984883800149,0.9759621620178223,0.8913089632987976
1193,0.07287856723581042,0.99372398853302,0.9700382947921753,0.19268833100795746,0.9770526885986328,0.8957622051239014
1195,0.09984676672944001,0.9921835660934448,0.9674085974693298,0.18622552417218685,0.9763519167900085,0.8934336304664612
1197,0.07963016043816294,0.9927390813827515,0.9684377312660217,0.1806888971477747,0.9772713780403137,0.8964335322380066
1199,0.0947663781366178,0.9926138520240784,0.9697988629341125,0.21854050643742085,0.975295901298523,0.8885627388954163
1201,0.07511989825538226,0.9935036301612854,0.9741118550300598,0.14344729576259851,0.9839076995849609,0.9239382743835449
1203,0.08306459071380752,0.9932475686073303,0.9722644686698914,0.1517689097672701,0.9823485016822815,0.9179080724716187
1205,0.079874970551048,0.992671549320221,0.9716809391975403,0.22576698288321495,0.9763004779815674,0.8926270604133606
1207,0.08721294413719859,0.9917144775390625,0.9695261120796204,0.1713609080761671,0.9797036051750183,0.9065952301025391
1209,0.06769592581050736,0.9943545460700989,0.9769700765609741,0.1513851573690772,0.9824813604354858,0.9183371663093567
1211,0.09629666698830468,0.991443395614624,0.9689623117446899,0.1550135100260377,0.9809299111366272,0.9117581844329834
1213,0.08105258111442838,0.9929065704345703,0.9690567851066589,0.1878284439444542,0.9763330221176147,0.8930196166038513
1215,0.07242780498095922,0.9941733479499817,0.9748687148094177,0.235835837200284,0.9753808379173279,0.8898922204971313
1217,0.07909289561212063,0.9922869801521301,0.9684251546859741,0.1578433606773615,0.9808605909347534,0.9117129445075989
1219,0.07989266035812241,0.9933098554611206,0.9725663065910339,0.18199995253235102,0.977896511554718,0.8995095491409302
1221,0.09211154814277377,0.9926424026489258,0.9723332524299622,0.16724072769284248,0.9794424772262573,0.9062455296516418
1223,0.08591303761516299,0.9926559925079346,0.9704497456550598,0.16717589925974607,0.9791525602340698,0.9050958752632141
1225,0.08235920672970158,0.9928372502326965,0.9737082123756409,0.16648355405777693,0.9798964262008667,0.9075214862823486
1227,0.0789372729403632,0.9937156438827515,0.9742769002914429,0.15009956620633602,0.9814654588699341,0.9144097566604614
1229,0.09930526837706566,0.9935028553009033,0.9744418263435364,0.15220463182777166,0.9812158942222595,0.9133756756782532
1231,0.07898473420313426,0.9926631450653076,0.9723560214042664,0.20566868875175714,0.9763924479484558,0.8935253620147705
1233,0.07539505724396024,0.9931119084358215,0.9707770943641663,0.22599653620272875,0.9741808176040649,0.8861720561981201
1235,0.07420376289103713,0.9940701723098755,0.9746181964874268,0.22098107729107141,0.9765276312828064,0.8943706750869751
1237,0.11120732980115074,0.9912434220314026,0.9680528044700623,0.17220326140522957,0.9779267311096191,0.9001142382621765
1239,0.09949385587658201,0.9918217062950134,0.9695669412612915,0.18150877207517624,0.9780806303024292,0.9001301527023315
1241,0.09218596134866987,0.9919782280921936,0.9617687463760376,0.1797991879284382,0.9781006574630737,0.9002408385276794
1243,0.08050431098256793,0.9933270215988159,0.9766445159912109,0.1947479536756873,0.9765400886535645,0.894349992275238
1245,0.0796957000025681,0.9937220811843872,0.9756395816802979,0.19087398704141378,0.9772570729255676,0.8968183994293213
1247,0.0740185986672129,0.9932693839073181,0.9729554057121277,0.20688868314027786,0.9754437804222107,0.8906114101409912
1249,0.09997417990650449,0.990817666053772,0.9650887846946716,0.1904426170513034,0.9763152003288269,0.8926554322242737
1251,0.059995686901467185,0.9944449663162231,0.9796167016029358,0.181745664216578,0.977088451385498,0.896126389503479
1253,0.08476966779146876,0.9925116300582886,0.9753057956695557,0.15849181171506643,0.9803890585899353,0.9094469547271729
1255,0.0786408893764019,0.9941995143890381,0.9769583344459534,0.20714151207357645,0.9764684438705444,0.8945509195327759
1257,0.10152313645396914,0.9921427965164185,0.9746711850166321,0.17861956171691418,0.9770849347114563,0.8968441486358643
1259,0.0883707654263292,0.9925533533096313,0.9682507514953613,0.18837590608745813,0.9773452877998352,0.8973979353904724
1261,0.09118231598820005,0.9923413991928101,0.9702965021133423,0.18443632405251265,0.977301299571991,0.8970911502838135
1263,0.07505181697862488,0.9930234551429749,0.9732293486595154,0.24867178034037352,0.970924437046051,0.8721752762794495
1265,0.07685631779687745,0.9932329654693604,0.9683985710144043,0.269264729693532,0.9750933647155762,0.8890323042869568
1267,0.07591416074761323,0.9932337999343872,0.9737311601638794,0.22360907215625048,0.9762171506881714,0.8919934630393982
1269,0.07223425379821233,0.994625449180603,0.9761298894882202,0.16165392193943262,0.9789139032363892,0.9044864773750305
1271,0.0789955769266401,0.9937461614608765,0.9740774035453796,0.19638041406869888,0.9776812791824341,0.8983450531959534
1273,0.09636595100164413,0.9916782379150391,0.9680883884429932,0.19128378480672836,0.9769935011863708,0.8951423764228821
1275,0.08211345704538482,0.9927079677581787,0.9630122184753418,0.18451811373233795,0.9787298440933228,0.9022429585456848
1277,0.07659267634153366,0.993812620639801,0.9758081436157227,0.17921029217541218,0.9783653616905212,0.9014456868171692
1279,0.0848763936332294,0.9912927150726318,0.9601711630821228,0.19197703897953033,0.9774034023284912,0.8962849378585815
1281,0.10785348287650517,0.9911292791366577,0.9647055864334106,0.18423951882869005,0.978233277797699,0.9009492993354797
1283,0.06967383144157273,0.9937559962272644,0.9729014039039612,0.17764778062701225,0.9788622260093689,0.9033780694007874
1285,0.075644422854696,0.9934794902801514,0.9760022163391113,0.146443129517138,0.9839121699333191,0.9247011542320251
1287,0.09781519962208611,0.989506185054779,0.9612464308738708,0.20013552345335484,0.9773209691047668,0.8966221213340759
1289,0.09570361354521342,0.9918152689933777,0.9687880277633667,0.2537681655958295,0.9737838506698608,0.8826797008514404
1291,0.11503452435135841,0.9907228946685791,0.9560377597808838,0.22932509891688824,0.9737478494644165,0.8816335201263428
1293,0.07796981026019369,0.9924134612083435,0.967250645160675,0.24377920851111412,0.9748995304107666,0.8876890540122986
1295,0.09642742680651802,0.9913918972015381,0.9686372876167297,0.2385584944859147,0.9757350087165833,0.8909708857536316
1297,0.09199971013835498,0.9929953813552856,0.9741746783256531,0.21909505501389503,0.9754983186721802,0.8902604579925537
1299,0.06689343920775823,0.993797242641449,0.9758086800575256,0.22240431234240532,0.9748202562332153,0.8871225714683533
1301,0.09401756578258105,0.99180668592453,0.966922402381897,0.23206911981105804,0.974797248840332,0.8871792554855347
1303,0.09481507805841309,0.9920567274093628,0.9687756896018982,0.23812456615269184,0.9757202863693237,0.8904212713241577
1305,0.0681950394064188,0.9939375519752502,0.9788399338722229,0.23419902753084898,0.9748090505599976,0.8878538608551025
1307,0.09995314904621669,0.9917566776275635,0.9667713046073914,0.23281522188335657,0.9757786989212036,0.8914147019386292
1309,0.0893717881824289,0.9929084777832031,0.9713537096977234,0.24692440871149302,0.9749111533164978,0.8882244825363159
1311,0.07531068048306874,0.9935553669929504,0.9763387441635132,0.24470184557139874,0.975486695766449,0.8901243209838867
1313,0.09877676463552884,0.9932699203491211,0.9736040830612183,0.21911328192800283,0.9754368662834167,0.8898482322692871
1315,0.0846728804920401,0.992608368396759,0.9719409346580505,0.2122909389436245,0.9751589298248291,0.8885350823402405
1317,0.0821825633091586,0.9931641221046448,0.9740191698074341,0.2512412192299962,0.9746125936508179,0.8869671821594238
1319,0.11081343995673316,0.9893089532852173,0.9534789323806763,0.16230386588722467,0.9829185009002686,0.9195460677146912
1321,0.09262824005314282,0.9908138513565063,0.9616324305534363,0.29232550971210003,0.9728002548217773,0.8791510462760925
1323,0.11184139549732208,0.9865898489952087,0.9564158916473389,0.2795874383300543,0.9724624752998352,0.8791628479957581
1325,0.0955419841089419,0.9906928539276123,0.9603851437568665,0.2645076485350728,0.9743595719337463,0.8853018879890442
1327,0.07992075942456722,0.9927862882614136,0.9714206457138062,0.23090081568807364,0.9742207527160645,0.8849256634712219
1329,0.08199047935860497,0.9924178719520569,0.9727474451065063,0.20937358681112528,0.9756048321723938,0.8899180889129639
1331,0.08311279650245394,0.9925462007522583,0.9713120460510254,0.23101668804883957,0.975379228591919,0.8892939686775208
1333,0.08961015726838793,0.9922023415565491,0.9736812114715576,0.174867263995111,0.9774581789970398,0.8974929451942444
1335,0.08241865464619227,0.9930859208106995,0.9718524217605591,0.18848538771271706,0.9765202403068542,0.8933871984481812
1337,0.08203828866992678,0.9925851821899414,0.9713127613067627,0.20403165090829134,0.9758105278015137,0.8907902240753174
1339,0.08643905286278043,0.9918652176856995,0.9718727469444275,0.22485197521746159,0.9756044149398804,0.8900763392448425
1341,0.08543456239359719,0.9921811819076538,0.9706681966781616,0.2475557029247284,0.9750809669494629,0.8881882429122925
1343,0.07897429700408663,0.9932006001472473,0.9757083654403687,0.2340553905814886,0.9752933979034424,0.8891187310218811
1345,0.0843424288822072,0.9925845861434937,0.9679109454154968,0.25965011678636074,0.9747606515884399,0.8869268894195557
1347,0.07872293623430389,0.9928067326545715,0.9724477529525757,0.24148479010909796,0.9750421047210693,0.8880760073661804
1349,0.09134444647601672,0.9921852946281433,0.9708179235458374,0.19415582716464996,0.976449191570282,0.8932963013648987
1351,0.07356442085334233,0.993989884853363,0.9768458008766174,0.21829003747552633,0.9756813645362854,0.8902093768119812
1353,0.08590060525706836,0.993314802646637,0.9792339205741882,0.2043684795498848,0.9756779670715332,0.8904733061790466
1355,0.09237431734800339,0.9918291568756104,0.9631487727165222,0.23544966150075197,0.9752660393714905,0.8884302973747253
1357,0.08444808050990105,0.992563009262085,0.9713792204856873,0.27896461728960276,0.9745165109634399,0.8865451216697693
1359,0.08006510351385389,0.99350905418396,0.9714935421943665,0.2519721621647477,0.9750439524650574,0.8880260586738586
1361,0.0663477900837149,0.994548499584198,0.9702704548835754,0.2635787818580866,0.9748355150222778,0.8871937990188599
1363,0.08389392920902797,0.9928497076034546,0.971859335899353,0.2184934476390481,0.9756470918655396,0.8901363611221313
1365,0.070720089333398,0.9945116639137268,0.9728739857673645,0.24617299064993858,0.9749934673309326,0.8876746296882629
1367,0.07729309584413256,0.993056058883667,0.9754260182380676,0.2559622563421726,0.9744927883148193,0.8857250809669495
1369,0.0752487379525389,0.9934991002082825,0.9729450345039368,0.2630905285477638,0.9743576049804688,0.8851689100265503
1371,0.07106361870786973,0.9935229420661926,0.9680994153022766,0.19637934304773808,0.9770238399505615,0.8953185081481934
1373,0.09268146114689964,0.9919669032096863,0.9605827331542969,0.15194419026374817,0.9815160036087036,0.9141597747802734
1375,0.11040390176432473,0.9894151091575623,0.9686195254325867,0.22860487271100283,0.9750485420227051,0.8879631161689758
1377,0.06660568714141846,0.9943471550941467,0.9715648293495178,0.2865524450317025,0.9752171039581299,0.8892039656639099
1379,0.07829295231827668,0.9931843280792236,0.9718673825263977,0.19713550433516502,0.9731310606002808,0.880994439125061
1381,0.09154567548206874,0.9919601082801819,0.9707114100456238,0.2059021219611168,0.9755119681358337,0.88970947265625
1383,0.06734317860433034,0.9944400191307068,0.9769403338432312,0.22436730284243822,0.9740769863128662,0.8841955065727234
1385,0.08459038819585528,0.9929062724113464,0.9711130261421204,0.15241471398621798,0.981253981590271,0.9128894805908203
1387,0.07702163127916199,0.9930360317230225,0.9742546677589417,0.14663284178823233,0.982002854347229,0.9165119528770447
1389,0.08885208570531436,0.9916805624961853,0.967970073223114,0.14371277019381523,0.9843966960906982,0.9261044859886169
1391,0.08575954767210144,0.9925162196159363,0.9702001214027405,0.144347975961864,0.9840192198753357,0.9247452616691589
1393,0.08398552611470222,0.992652177810669,0.9698746800422668,0.14941498078405857,0.9825971722602844,0.9185807704925537
1395,0.08975233297262873,0.9929944276809692,0.969636857509613,0.21187157556414604,0.9752314686775208,0.8880332112312317
1397,0.06362819937723023,0.9947295784950256,0.9737829566001892,0.21848710626363754,0.9750247597694397,0.8874969482421875
1399,0.0699097327888012,0.9945908784866333,0.9794846773147583,0.2055145287886262,0.975193977355957,0.8884368538856506
1401,0.08560500453625407,0.9923037886619568,0.9724693298339844,0.14311521407216787,0.9832021594047546,0.9213553071022034
1403,0.07968650545392718,0.9928813576698303,0.971069872379303,0.21076736692339182,0.9752094149589539,0.8884062767028809
1405,0.08750516708408083,0.9930422902107239,0.9722012281417847,0.17442737147212029,0.976736843585968,0.8943110704421997
1407,0.09470814626131739,0.9920915961265564,0.968902051448822,0.2364591183140874,0.9749071002006531,0.8869686126708984
1409,0.07096725462802819,0.9938048124313354,0.9730995893478394,0.23186827450990677,0.9746668934822083,0.886451244354248
1411,0.06492236256599426,0.9948432445526123,0.9810003638267517,0.24080246686935425,0.9745710492134094,0.8860951066017151
1413,0.06613825900214058,0.9945982694625854,0.975146472454071,0.23632542043924332,0.9741746783256531,0.8846177458763123
1415,0.09627786704472133,0.9918029308319092,0.9663733243942261,0.20506603829562664,0.9756646156311035,0.8897344470024109
1417,0.10358930113060134,0.9920182824134827,0.9727145433425903,0.20429114997386932,0.975067138671875,0.8879585266113281
1419,0.08349677281720298,0.9928662180900574,0.9692915678024292,0.2401653602719307,0.9749299883842468,0.8869727849960327
1421,0.09033855050802231,0.9928770661354065,0.9706106185913086,0.22474694345146418,0.9750291705131531,0.8875882029533386
1423,0.08500742805855614,0.9926904439926147,0.9695923328399658,0.23009035922586918,0.9739886522293091,0.8841874003410339
1425,0.07499320751854352,0.9930697679519653,0.9714465737342834,0.24208959098905325,0.9742189645767212,0.8848687410354614
1427,0.08759871710624013,0.9940205216407776,0.9744398593902588,0.22540839482098818,0.9758052825927734,0.8910813331604004
1429,0.06683680095842906,0.9945821166038513,0.9707915186882019,0.232952993363142,0.9740707278251648,0.8842968344688416
1431,0.08271261996456555,0.9926643967628479,0.9701957106590271,0.2499534087255597,0.9739885330200195,0.8837125897407532
1433,0.08758219118629183,0.9931275248527527,0.9734873175621033,0.224644023925066,0.9743660688400269,0.8855103254318237
1435,0.0722440422645637,0.9937347173690796,0.9742691516876221,0.2249519983306527,0.9746149182319641,0.8861812949180603
1437,0.09934708156755992,0.9905681610107422,0.9675269722938538,0.19595935847610235,0.9755092263221741,0.8894813060760498
1439,0.10114975752575057,0.9913427829742432,0.9673596024513245,0.2349028242751956,0.9743027091026306,0.8852729201316833
1441,0.09908547678164073,0.9914824962615967,0.9650923609733582,0.2055998956784606,0.97563236951828,0.8901875019073486
1443,0.08705229844365801,0.9929080605506897,0.9720402359962463,0.17243346571922302,0.97770756483078,0.8985810279846191
1445,0.06389650649258069,0.9950425028800964,0.9823656678199768,0.1786634661257267,0.9765661358833313,0.8938887715339661
1447,0.07285355137927192,0.9937722682952881,0.9724977612495422,0.17459611501544714,0.9771649837493896,0.8959692716598511
1449,0.08687953863825117,0.993651270866394,0.9759655594825745,0.18206095602363348,0.9764188528060913,0.8928093910217285
1451,0.06727507896721363,0.9951989054679871,0.9775955677032471,0.18104343488812447,0.9758127331733704,0.8912554383277893
1453,0.09166529295699936,0.9925695061683655,0.9705827832221985,0.2335051614791155,0.974770724773407,0.8872115015983582
1455,0.06819698374186244,0.9938816428184509,0.9700722694396973,0.23397995252162218,0.9751033186912537,0.8885837197303772
1457,0.09897518104740552,0.9908912181854248,0.9631022810935974,0.2588425111025572,0.975165605545044,0.888063371181488
1459,0.09778040700725146,0.9931359887123108,0.9772325754165649,0.2359090307727456,0.9748416543006897,0.8881209492683411
1461,0.08383848731006895,0.9927844405174255,0.9769171476364136,0.23304054979234934,0.9751383662223816,0.8883042931556702
1463,0.09511911762612206,0.9923997521400452,0.973720371723175,0.24652306735515594,0.974388599395752,0.8850510716438293
1465,0.09450763996158328,0.9917981028556824,0.9718204140663147,0.21453256532549858,0.9746699929237366,0.8865503668785095
1467,0.0879500178354127,0.991740345954895,0.9728386998176575,0.40741085074841976,0.9699092507362366,0.8688807487487793
1469,0.11129845625587872,0.9884258508682251,0.9461997151374817,0.1250752042979002,0.9858912229537964,0.9336192011833191
1471,0.09445642946021897,0.991308331489563,0.970359742641449,0.12700654193758965,0.986793041229248,0.9374434351921082
1473,0.08652988927704948,0.9914970993995667,0.9632973074913025,0.11525444593280554,0.9869893193244934,0.9387774467468262
1475,0.08319753727742604,0.9915037751197815,0.9593669176101685,0.11244066711515188,0.9875043034553528,0.9408058524131775
1477,0.09248447471431323,0.9920908808708191,0.9708357453346252,0.11602660547941923,0.9874598979949951,0.9410101771354675
1479,0.09609898126551084,0.9918431043624878,0.9715009331703186,0.11528550554066896,0.9876051545143127,0.9411581158638
1481,0.07260885994349207,0.9927355647087097,0.970370352268219,0.11719078943133354,0.9871430993080139,0.9387755393981934
1483,0.0771018426333155,0.9934297204017639,0.9711976647377014,0.11634648684412241,0.9871629476547241,0.9395862817764282
1485,0.09223631210625172,0.9925636649131775,0.9754241108894348,0.11280165240168571,0.9873928427696228,0.9401005506515503
1487,0.09247118607163429,0.9916837215423584,0.9748780727386475,0.11646436713635921,0.9868161082267761,0.9376629590988159
1489,0.07129335403442383,0.9933812022209167,0.9746860861778259,0.1136809354647994,0.9869015216827393,0.9381636381149292
1491,0.08916658908128738,0.9924879670143127,0.9712003469467163,0.12124874629080296,0.9868959784507751,0.9379041194915771
